Performance dos anúncios
1 de janeiro de 2026 - 6 de julho de 2026
Dia,Status do anúncio,Tipo de anúncio,URL final,URLs de beacon,Título,Título longo 1,Título longo 2,Título longo 3,Título longo 4,Título longo 5,Título 1,Posição do título 1,Título 2,Posição do título 2,Título 3,Posição do título 3,Título 4,Posição do título 4,Título 5,Posição do título 5,Título 6,Posição do título 6,Título 7,Posição do título 7,Título 8,Posição do título 8,Título 9,Posição do título 9,Título 10,Posição do título 10,Título 11,Posição do título 11,Título 12,Posição do título 12,Título 13,Posição do título 13,Título 14,Posição do título 14,Título 15,Posição do título 15,Descrição,Descrição 1,Posição da descrição 1,Descrição 2,Posição da descrição 2,Descrição 3,Posição da descrição 3,Descrição 4,Posição da descrição 4,Descrição 5,Código do logotipo,Nome da empresa,Vídeo,Texto de call-to-action,Texto de call-to-action 1,Texto de call-to-action 2,Texto de call-to-action 3,Texto de call-to-action 4,Texto de call-to-action 5,Título da call-to-action,ID do vídeo,Banner complementar,Nome do anúncio,URL de visualização,Caminho 1,Caminho 2,Sugestão de anúncio aplicada automaticamente,URL final para dispositivos móveis,Modelo de acompanhamento,Sufixo do URL final,Parâmetro personalizado,Campanha,Grupo de anúncios,Tipo de campanha,Subtipo da campanha,URL final do anúncio,URL final para dispositivos móveis do anúncio,Cliques,Impr.,CTR,Código da moeda,CPC méd.,Custo,Conversões,Conv. de visualização,Custo / conv.,Taxa de conv.
2026-02-19,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,5,453,"1,10%",BRL,"3,07","15,33","26,00",0,"0,59","520,00%"
2026-01-22,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,5,145,"3,45%",BRL,"11,99","59,95","19,00",0,"3,16","380,00%"
2026-01-30,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,5,355,"1,41%",BRL,"7,12","35,61","26,00",0,"1,37","520,00%"
2026-01-13,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,5,115,"4,35%",BRL,"20,00","100,00","23,00",0,"4,35","460,00%"
2026-01-22,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,5,192,"2,60%",BRL,"20,00","99,99","13,00",0,"7,69","260,00%"
2026-01-23,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,5,89,"5,62%",BRL,"37,40","187,00","23,00",0,"8,13","460,00%"
2026-02-13,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,5,210,"2,38%",BRL,"9,57","47,84","26,00",0,"1,84","520,00%"
2026-02-14,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,5,182,"2,75%",BRL,"11,06","55,28","27,00",0,"2,05","540,00%"
2026-02-16,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,5,146,"3,42%",BRL,"10,70","53,48","20,00",0,"2,67","400,00%"
2026-02-27,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,5,97,"5,15%",BRL,"5,92","29,60","22,00",0,"1,35","440,00%"
2026-03-31,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,5,61,"8,20%",BRL,"4,42","22,12","31,50",0,"0,70","630,00%"
2026-02-04,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,4,134,"2,99%",BRL,"7,30","29,21","13,00",0,"2,25","325,00%"
2026-02-13,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,4,98,"4,08%",BRL,"3,09","12,38","14,00",0,"0,88","350,00%"
2026-01-31,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,4,367,"1,09%",BRL,"1,12","4,47","26,00",0,"0,17","650,00%"
2026-02-13,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,4,34,"11,76%",BRL,"3,02","12,07","20,00",0,"0,60","500,00%"
2026-02-19,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,4,195,"2,05%",BRL,"3,49","13,97","21,00",0,"0,67","525,00%"
2026-02-10,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,4,65,"6,15%",BRL,"13,50","53,98","26,00",0,"2,08","650,00%"
2026-02-11,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,4,93,"4,30%",BRL,"12,19","48,76","23,00",0,"2,12","575,00%"
2026-04-22,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao, --, --, --, --, --, --, --,HYLA do Brasil, --,HYLA Aspirador Antialérgico, --,O Melhor aspirador do mundo, --,Ar Puro e Limpeza com HYLA, --,Livre-se Das Alergias com HYLA, --,"HYLA, Livre-se da Poeira", --,Aspirador de Pó e Água HYLA, --,Comprar Aspirador HYLA, --,"Adeus asma, rinite e dermatite", --,"HYLA, Tecnologia Alemã!", --,Aspirador e purificador HYLA, --,Aspirador à água, --,Saúde e qualidade de vida, --,Elimine os ácaros do colchão, --,HYLA em casa, --, --,"HYLA EST DEFENDER purifica o ar, perfuma e elimina todo o pó e contaminações do ambiente.", --,"HYLA elimina ácaros, fezes de ácaros, fungos, bactérias e vírus de toda a casa.", --,"HYLA é saúde, qualidade de vida, bem-estar e conforto para toda família.", --,HYLA EST DEFENDER é o aspirador purificador de ar que usa apenas água como filtro., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,, --, --,,Branding - SP,Branding - São Paulo,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/aspirador-hyla-do-brasil/#agendardemonstracao,,4,78,"5,13%",BRL,"0,37","1,49","12,00",0,"0,12","300,00%"
2026-01-15,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que evita alergias, --,Mais saúde e limpeza no lar, --,Mais saúde para sua família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador antialergico, --,Dê adeus às alergias, --,Mais Saúde para sua família, --, --, --, --, --, --, --, --, --, --, --, --,Agende Já Uma Demonstração Grátis. Aspirador De Filtro a Água! Última Geração., --,"Com o Hyla você combate doenças comuns do dia a dia, como Asmas e Alergias.", --,O novo Hyla EST transforma sua maneira de viver com seu sistema completo de limpeza, --,"Hyla EST, muito mais que um aspirador de pó; Mais saúde e limpeza no seu lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Não,https://hyladobrasil.com.br/#agende, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,https://hyladobrasil.com.br/#agende,3,51,"5,88%",BRL,"29,10","87,29","12,00",0,"7,27","400,00%"
2026-01-23,Ativado,Anúncio responsivo de pesquisa,https://hyladobrasil.com.br/, --, --, --, --, --, --, --,Sistema completo de limpeza, --,Aspirador que Evita Alergias, --,Saúde e Limpeza para Seu Lar, --,Mais Saúde Para Sua Família, --,Sistema Hyla Est, --,Agende já Uma Demonstração, --,Super Potente e Multifuncional, --,Hyla Aspirador Antialergico, --,Dê Adeus às Suas Alergias, --,Aspirador Hyla, --,Ambiente 100% Sem Poeira, --,Hyla - Eficiência e Design, --, --, --, --, --, --, --, --,Hyla - Aspirador De Filtro a Água! Última Geração. Agende Já Uma Demonstração Grátis., --,"Aspirador Hyla Combate Doenças Comuns do Dia a Dia, Como Asmas e Alergias Para Você.", --,O Novo Hyla EST Transforma sua Maneira de Viver Com Um Sistema Completo de Limpeza., --,"Hyla EST Muito Mais que Um Aspirador; Mais Qualidade de Sono, Saúde e Limpeza Para Seu Lar", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Hyla,Aspirador,Não,, --, --,,Branding - BR,Branding Brasil,Pesquisa,Todos os recursos,https://hyladobrasil.com.br/,,3,62,"4,84%",BRL,"14,71","44,13","11,00",0,"4,01","366,67%"
